zone_id,annee,cumul_pluie_hivernage_mm,nb_jours_pluie,pluie_max_24h_mm,pluie_max_72h_mm,hauteur_crue_fleuve_m,inondation,is_riverain,localite,region,latitude,longitude,altitude_m,pente_pct,distance_plan_eau_m,taux_impermeabilisation_pct,densite_pop_hab_km2,profondeur_nappe_m,nb_inondations_2005_2014,log_distance_plan_eau,zone_basse,indice_pluie_impermeabilisation,assainissement_score,historique_frequence,sol_Argileux,sol_Argilo-sableux,sol_Hydromorphe,sol_Latéritique,sol_Sableux,occ_Agricole,occ_Urbain dense,occ_Urbain lâche,occ_Végétation naturelle,occ_Zone humide (Niayes/bas-fond),assain_Aucun,assain_Complet,assain_Inconnu,assain_Partiel
Z0177,2021,460.9,29,12.9,25.2,0.0,0,0,Ouakam,Dakar,14.71957,-17.49587,13.3,6.68,2478,8.8,196,0.2,0,7.8156105320351905,1,1.1352000000000002,1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0177,2022,347.4,24,25.4,37.4,0.0,0,0,Ouakam,Dakar,14.71957,-17.49587,13.3,6.68,2478,8.8,196,0.2,0,7.8156105320351905,1,2.2352000000000003,1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0177,2023,287.0,19,10.0,12.8,0.0,0,0,Ouakam,Dakar,14.71957,-17.49587,13.3,6.68,2478,8.8,196,0.2,0,7.8156105320351905,1,0.88,1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0177,2024,563.7,39,40.4,78.9,0.0,0,0,Ouakam,Dakar,14.71957,-17.49587,13.3,6.68,2478,8.8,196,0.2,0,7.8156105320351905,1,3.5552000000000006,1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2015,574.6,38,17.7,49.5,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,4.3542000000000005,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2016,308.1,18,10.0,14.4,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,2.46,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2017,487.3,35,12.6,16.7,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,3.0996000000000006,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2018,487.1,29,27.3,36.6,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,6.715800000000001,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2019,334.2,27,17.7,30.4,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,4.3542000000000005,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2020,741.3,50,58.9,126.9,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,14.4894,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2021,553.3,34,14.2,23.4,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,3.4932,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2022,564.2,44,20.9,42.5,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,5.1414,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2023,394.3,24,16.8,23.4,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,4.1328000000000005,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0178,2024,493.7,32,23.0,33.3,0.0,0,0,Ouakam,Dakar,14.72372,-17.50475,20.7,1.68,1107,24.6,124,1.6,1,7.010311867307229,1,5.658,1,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0179,2015,446.4,26,31.7,45.2,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,23.9018,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2016,296.7,14,10.0,13.8,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,7.54,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2017,513.7,34,20.1,27.4,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,15.155400000000002,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2018,281.9,24,26.0,32.1,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,19.604,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2019,434.0,31,47.9,104.3,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,36.116600000000005,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2020,409.4,35,11.0,21.9,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,8.294,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2021,352.5,25,10.0,13.0,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,7.54,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2022,474.5,31,85.3,142.6,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,64.3162,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2023,569.2,45,62.4,132.9,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,47.0496,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0179,2024,654.2,47,32.2,40.8,0.0,0,0,Ouakam,Dakar,14.72216,-17.47992,28.5,0.35,1609,75.4,13764,6.2,0,7.383989457978509,0,24.278800000000004,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
Z0180,2015,584.2,48,18.9,40.6,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,14.080499999999999,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2016,384.5,19,15.8,25.9,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,11.771,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2017,393.9,27,10.0,20.1,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,7.45,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2018,709.6,46,60.6,110.2,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,45.147,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2019,412.1,24,28.5,50.9,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,21.2325,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2020,388.0,23,41.1,76.0,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,30.619500000000002,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2021,376.3,17,24.6,51.9,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,18.327,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2022,531.9,43,11.4,17.3,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,8.493,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2023,387.2,35,17.6,22.3,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,13.112,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0180,2024,506.2,30,12.6,17.0,0.0,0,0,Yoff,Dakar,14.76533,-17.47655,10.1,0.65,1017,74.5,7601,4.0,0,6.925595197110468,1,9.386999999999999,1,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0181,2015,365.0,28,31.9,39.8,0.0,0,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,24.7863,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2016,307.0,22,10.0,18.6,0.0,0,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,7.77,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2017,434.9,34,27.7,44.7,0.0,1,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,21.5229,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2018,519.1,34,46.9,100.6,0.0,0,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,36.4413,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2019,279.2,17,21.9,42.7,0.0,1,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,17.016299999999998,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2020,466.1,30,20.3,24.8,0.0,0,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,15.773100000000001,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2021,295.6,10,10.0,12.9,0.0,0,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,7.77,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2022,881.6,62,38.6,83.1,0.0,1,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,29.992200000000004,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2023,379.3,32,30.1,62.7,0.0,0,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,23.3877,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0181,2024,655.2,45,23.4,37.6,0.0,1,0,Yoff,Dakar,14.73665,-17.46128,6.0,0.12,459,77.7,21298,2.7,2,6.131226489483141,1,18.1818,1,0.2,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0182,2015,373.4,29,10.0,12.7,0.0,0,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,9.79,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2016,392.5,30,10.0,12.0,0.0,0,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,9.79,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2017,292.1,32,14.6,27.6,0.0,0,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,14.293400000000002,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2018,402.3,24,10.0,13.3,0.0,0,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,9.79,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2019,509.9,36,10.0,14.5,0.0,0,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,9.79,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2020,622.1,42,11.4,16.6,0.0,1,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,11.160600000000002,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2021,703.9,51,32.3,63.0,0.0,0,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,31.6217,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2022,502.4,32,22.6,29.3,0.0,1,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,22.125400000000003,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2023,485.7,28,31.2,59.2,0.0,0,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,30.5448,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0182,2024,485.7,33,12.0,16.5,0.0,1,0,Yoff,Dakar,14.75527,-17.45836,17.6,0.05,1042,97.9,16974,4.4,2,6.949856455000773,0,11.748000000000001,0,0.2,False,True,False,False,False,False,True,False,False,False,True,False,False,False
Z0183,2015,514.5,34,21.4,29.6,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,20.971999999999998,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2016,264.8,21,10.0,20.0,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,9.8,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2017,439.9,27,17.5,21.2,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,17.15,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2018,545.4,45,40.8,73.2,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,39.983999999999995,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2019,583.3,43,21.3,19.4,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,20.874000000000002,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2020,767.4,54,43.9,94.2,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,43.022,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2021,586.3,34,38.9,82.5,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,38.122,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2022,584.3,50,21.3,31.0,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,20.874000000000002,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2023,303.9,26,10.0,17.6,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,9.8,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0183,2024,348.2,27,10.0,20.8,0.0,0,0,Yoff,Dakar,14.74673,-17.48669,7.3,0.05,2254,98.0,18921,4.3,1,7.720905251936779,1,9.8,1,0.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Z0184,2015,362.7,23,13.8,17.7,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,11.8128,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2016,220.8,6,10.0,18.2,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,8.56,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2017,646.7,40,17.1,20.8,0.0,1,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,14.637599999999999,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2018,420.8,35,14.3,31.4,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,12.2408,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2019,362.7,19,12.2,15.5,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,10.4432,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2020,302.5,24,10.0,15.8,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,8.56,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2021,420.0,32,29.5,58.4,0.0,1,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,25.252,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2022,349.2,23,14.3,18.6,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,12.2408,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2023,247.5,19,17.0,35.2,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,14.551999999999998,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0184,2024,398.2,27,25.3,41.5,0.0,0,0,Yoff,Dakar,14.74774,-17.47389,11.5,1.35,1814,85.6,19030,3.05,0,7.503840746698951,0,21.656799999999997,1,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0185,2015,478.7,43,27.0,37.2,0.0,1,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,5.859,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2016,431.2,35,21.9,47.1,0.0,0,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,4.7523,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2017,198.3,14,17.6,31.2,0.0,0,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,3.8192000000000004,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2018,489.8,30,45.9,71.9,0.0,0,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,9.9603,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2019,460.7,30,13.7,23.5,0.0,1,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,2.9728999999999997,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2020,493.0,36,10.0,12.2,0.0,0,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,2.17,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2021,282.7,18,20.6,35.6,0.0,0,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,4.4702,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2022,578.6,41,17.4,25.8,0.0,1,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,3.7758,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2023,584.7,42,14.6,24.5,0.0,0,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,3.1682,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0185,2024,627.9,49,14.7,31.1,0.0,0,0,Yoff,Dakar,14.73893,-17.46575,9.2,0.58,487,21.7,132,1.6,3,6.1903154058531475,1,3.1898999999999997,0,0.3,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0186,2015,493.6,38,34.8,64.9,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,18.0612,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2016,358.4,29,19.3,35.1,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,10.0167,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2017,571.4,42,25.0,50.9,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,12.975,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2018,280.4,19,12.7,18.8,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,6.5913,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2019,425.8,28,28.1,43.9,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,14.583900000000002,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2020,628.1,47,39.0,73.4,0.0,1,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,20.241,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2021,601.3,40,10.0,20.2,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,5.19,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2022,599.7,46,14.3,28.9,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,7.4217,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2023,526.4,37,56.4,94.7,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,29.2716,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0186,2024,507.9,33,10.5,20.3,0.0,0,0,Yoff,Dakar,14.75659,-17.48393,18.3,0.24,763,51.9,6760,4.5,0,6.638567789166521,0,5.4495,1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Z0187,2015,333.6,27,11.5,14.6,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,7.705,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2016,505.5,39,15.9,24.0,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,10.652999999999999,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2017,505.8,33,34.7,47.6,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,23.249000000000002,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2018,510.5,35,10.0,16.8,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,6.7,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2019,305.4,18,16.5,33.8,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,11.055,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2020,468.7,37,27.2,43.2,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,18.224,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2021,313.8,23,14.5,19.3,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,9.715,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2022,457.9,36,18.1,27.0,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,12.127,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2023,316.0,25,10.0,19.6,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,6.7,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0187,2024,534.2,38,15.7,33.7,0.0,0,0,Yoff,Dakar,14.74759,-17.45014,16.7,0.59,1141,67.0,7549,3.05,0,7.040536390215956,0,10.518999999999998,2,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False
Z0188,2015,328.6,20,13.4,23.6,0.0,0,0,Yoff,Dakar,14.7581,-17.48409,11.5,0.46,1220,91.9,14249,2.8,0,7.107425474110705,0,12.3146,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0188,2016,296.9,21,26.3,56.4,0.0,0,0,Yoff,Dakar,14.7581,-17.48409,11.5,0.46,1220,91.9,14249,2.8,0,7.107425474110705,0,24.169700000000002,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0188,2017,281.8,24,18.8,25.8,0.0,0,0,Yoff,Dakar,14.7581,-17.48409,11.5,0.46,1220,91.9,14249,2.8,0,7.107425474110705,0,17.277200000000004,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0188,2018,276.2,14,19.9,37.1,0.0,0,0,Yoff,Dakar,14.7581,-17.48409,11.5,0.46,1220,91.9,14249,2.8,0,7.107425474110705,0,18.2881,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0188,2019,533.7,36,34.0,71.1,0.0,0,0,Yoff,Dakar,14.7581,-17.48409,11.5,0.46,1220,91.9,14249,2.8,0,7.107425474110705,0,31.246000000000002,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
